age,gender,occupation,education,hometown,marital status,spouse moving status,spouse employment status,security,schooling,house rent,distance from HT,satisfaction
26 - 30,male,Business,Science,"Meherpur,363",Unmarried,not married,I am not married,0.66,0.33,0.66,1.0,4.0
26 - 30,male,Business,Science,"Meherpur,363",Unmarried,not married,I am not married,1.0,0.66,0.66,0.33,4.0
26 - 30,male,Business,Science,"Meherpur,363",Unmarried,not married,I am not married,1.0,0.33,0.66,0.33,4.0
26 - 30,prefer not to disclose,Engineering and IT,Engineering,"Chapainawabganj,40",Married,Spouce does not work,"Medical, Biological, Chemical",0.66,1.0,0.66,0.33,3.0
26 - 30,prefer not to disclose,Engineering and IT,Engineering,"Chapainawabganj,40",Married,Spouce does not work,"Medical, Biological, Chemical",1.0,1.0,0.33,0.33,4.0
26 - 30,prefer not to disclose,Engineering and IT,Engineering,"Chapainawabganj,40",Married,Spouce does not work,"Medical, Biological, Chemical",1.0,1.0,0.66,0.33,4.0
36 - 40,prefer not to disclose,Engineering and IT,Engineering,"Panchagarh,85",Married,Yes,Social,1.0,0.66,0.33,0.33,4.0
36 - 40,prefer not to disclose,Engineering and IT,Engineering,"Panchagarh,85",Married,Yes,Social,1.0,0.33,0.66,0.33,4.0
36 - 40,prefer not to disclose,Engineering and IT,Engineering,"Panchagarh,85",Married,Yes,Social,0.33,1.0,0.33,0.33,2.0
20 - 25,female,Student,Science,"Patuakhali,71",Unmarried,not married,I am not married,0.66,1.0,1.0,1.0,5.0
20 - 25,female,Student,Science,"Patuakhali,71",Unmarried,not married,I am not married,0.66,1.0,0.66,1.0,5.0
20 - 25,female,Student,Science,"Patuakhali,71",Unmarried,not married,I am not married,1.0,1.0,1.0,1.0,5.0
20 - 25,male,Medical,"Medical, Biological, Chemical","Feni,287",Unmarried,not married,I am not married,1.0,1.0,0.33,1.0,4.0
20 - 25,male,Medical,"Medical, Biological, Chemical","Feni,287",Unmarried,not married,I am not married,0.66,0.66,0.66,1.0,4.0
20 - 25,male,Medical,"Medical, Biological, Chemical","Feni,287",Unmarried,not married,I am not married,0.33,1.0,0.33,1.0,3.0
41 or above,prefer not to disclose,Engineering and IT,Engineering,"Sunamganj,367",Unmarried,not married,I am not married,1.0,0.33,1.0,1.0,5.0
41 or above,prefer not to disclose,Engineering and IT,Engineering,"Sunamganj,367",Unmarried,not married,I am not married,0.33,0.33,1.0,0.33,4.0
41 or above,prefer not to disclose,Engineering and IT,Engineering,"Sunamganj,367",Unmarried,not married,I am not married,1.0,0.66,0.66,0.66,5.0
31 - 35,prefer not to disclose,Student,Social,"Moulvibazar,198",Unmarried,not married,I am not married,0.66,0.33,1.0,1.0,4.0
31 - 35,prefer not to disclose,Student,Social,"Moulvibazar,198",Unmarried,not married,I am not married,0.33,1.0,0.33,1.0,3.0
31 - 35,prefer not to disclose,Student,Social,"Moulvibazar,198",Unmarried,not married,I am not married,1.0,0.33,0.66,1.0,4.0
41 or above,prefer not to disclose,Engineering and IT,Engineering,"Chapainawabganj,461",Married,Yes,Business,1.0,0.66,0.66,0.66,5.0
41 or above,prefer not to disclose,Engineering and IT,Engineering,"Chapainawabganj,461",Married,Yes,Business,0.66,0.66,1.0,1.0,5.0
41 or above,prefer not to disclose,Engineering and IT,Engineering,"Chapainawabganj,461",Married,Yes,Business,1.0,0.66,0.33,0.66,4.0
36 - 40,female,Other,Business,"Joypurhat,272",Unmarried,not married,I am not married,1.0,0.33,0.66,0.66,4.0
36 - 40,female,Other,Business,"Joypurhat,272",Unmarried,not married,I am not married,1.0,0.33,0.33,0.33,3.0
36 - 40,female,Other,Business,"Joypurhat,272",Unmarried,not married,I am not married,0.66,0.33,1.0,0.33,4.0
31 - 35,prefer not to disclose,Other,Science,"Manikganj,172",Married,No,Social,1.0,0.33,0.66,0.33,3.0
31 - 35,prefer not to disclose,Other,Science,"Manikganj,172",Married,No,Social,0.33,1.0,1.0,1.0,5.0
31 - 35,prefer not to disclose,Other,Science,"Manikganj,172",Married,No,Social,1.0,0.33,0.66,1.0,5.0
41 or above,male,Academia,Social,"Munshiganj,29",Unmarried,not married,I am not married,1.0,0.33,1.0,0.33,4.0
41 or above,male,Academia,Social,"Munshiganj,29",Unmarried,not married,I am not married,0.33,1.0,1.0,1.0,5.0
41 or above,male,Academia,Social,"Munshiganj,29",Unmarried,not married,I am not married,0.66,0.66,0.33,0.66,3.0
36 - 40,male,Medical,"Medical, Biological, Chemical","Noakhali,310",Unmarried,not married,I am not married,1.0,0.66,0.33,0.66,3.0
36 - 40,male,Medical,"Medical, Biological, Chemical","Noakhali,310",Unmarried,not married,I am not married,1.0,1.0,1.0,0.66,5.0
36 - 40,male,Medical,"Medical, Biological, Chemical","Noakhali,310",Unmarried,not married,I am not married,0.33,0.33,0.66,1.0,3.0
41 or above,female,Engineering and IT,Engineering,"Faridpur,423",Unmarried,not married,I am not married,1.0,0.33,0.33,0.33,3.0
41 or above,female,Engineering and IT,Engineering,"Faridpur,423",Unmarried,not married,I am not married,0.33,1.0,0.66,1.0,4.0
41 or above,female,Engineering and IT,Engineering,"Faridpur,423",Unmarried,not married,I am not married,1.0,0.33,1.0,0.33,4.0
41 or above,female,Other,Business,"Shariatpur,271",Married,No,"Medical, Biological, Chemical",0.33,0.66,1.0,1.0,4.0
41 or above,female,Other,Business,"Shariatpur,271",Married,No,"Medical, Biological, Chemical",1.0,1.0,1.0,0.66,5.0
41 or above,female,Other,Business,"Shariatpur,271",Married,No,"Medical, Biological, Chemical",0.33,0.33,0.66,1.0,4.0
20 - 25,female,Student,Science,"Gaibandha,79",Unmarried,not married,I am not married,0.33,0.33,1.0,0.66,4.0
20 - 25,female,Student,Science,"Gaibandha,79",Unmarried,not married,I am not married,0.66,1.0,0.33,0.33,4.0
20 - 25,female,Student,Science,"Gaibandha,79",Unmarried,not married,I am not married,1.0,1.0,1.0,0.33,5.0
31 - 35,female,Other,Social,"Jhalokati,323",Unmarried,not married,I am not married,0.66,0.33,1.0,0.33,4.0
31 - 35,female,Other,Social,"Jhalokati,323",Unmarried,not married,I am not married,0.33,0.33,0.66,1.0,3.0
31 - 35,female,Other,Social,"Jhalokati,323",Unmarried,not married,I am not married,1.0,1.0,1.0,0.33,5.0
36 - 40,prefer not to disclose,Other,Social,"Kushtia,132",Married,No,Engineering,0.66,1.0,0.66,0.66,4.0
36 - 40,prefer not to disclose,Other,Social,"Kushtia,132",Married,No,Engineering,0.33,1.0,0.33,1.0,4.0
36 - 40,prefer not to disclose,Other,Social,"Kushtia,132",Married,No,Engineering,0.66,0.33,1.0,1.0,5.0
26 - 30,male,Student,Business,"Patuakhali,42",Unmarried,not married,I am not married,0.33,0.33,0.33,1.0,2.0
26 - 30,male,Student,Business,"Patuakhali,42",Unmarried,not married,I am not married,0.33,1.0,0.33,0.33,3.0
26 - 30,male,Student,Business,"Patuakhali,42",Unmarried,not married,I am not married,1.0,0.33,0.66,1.0,4.0
26 - 30,male,Student,Science,"Brahmanbaria,87",Unmarried,not married,I am not married,0.66,0.66,0.33,1.0,3.0
26 - 30,male,Student,Science,"Brahmanbaria,87",Unmarried,not married,I am not married,1.0,0.66,0.33,1.0,4.0
26 - 30,male,Student,Science,"Brahmanbaria,87",Unmarried,not married,I am not married,0.33,0.33,1.0,0.66,4.0
36 - 40,prefer not to disclose,Engineering and IT,Engineering,"Bagerhat,101",Unmarried,not married,I am not married,0.33,0.33,0.66,0.66,3.0
36 - 40,prefer not to disclose,Engineering and IT,Engineering,"Bagerhat,101",Unmarried,not married,I am not married,0.33,0.33,1.0,0.33,4.0
36 - 40,prefer not to disclose,Engineering and IT,Engineering,"Bagerhat,101",Unmarried,not married,I am not married,0.66,0.33,0.66,0.33,3.0
26 - 30,male,Student,Science,"Kurigram,178",Married,No,Science,0.66,0.33,1.0,0.66,4.0
26 - 30,male,Student,Science,"Kurigram,178",Married,No,Science,0.33,0.66,0.66,0.66,4.0
26 - 30,male,Student,Science,"Kurigram,178",Married,No,Science,0.66,1.0,0.33,0.66,4.0
36 - 40,male,Other,Social,"Meherpur,60",Married,No,"Medical, Biological, Chemical",0.66,0.66,1.0,1.0,5.0
36 - 40,male,Other,Social,"Meherpur,60",Married,No,"Medical, Biological, Chemical",1.0,0.33,0.66,0.66,4.0
36 - 40,male,Other,Social,"Meherpur,60",Married,No,"Medical, Biological, Chemical",0.33,1.0,0.66,1.0,5.0
20 - 25,prefer not to disclose,Medical,"Medical, Biological, Chemical","Lalmonirhat,1",Unmarried,not married,I am not married,0.66,0.33,0.33,0.66,3.0
20 - 25,prefer not to disclose,Medical,"Medical, Biological, Chemical","Lalmonirhat,1",Unmarried,not married,I am not married,0.33,1.0,0.66,1.0,4.0
20 - 25,prefer not to disclose,Medical,"Medical, Biological, Chemical","Lalmonirhat,1",Unmarried,not married,I am not married,1.0,0.66,1.0,0.66,5.0
36 - 40,female,Medical,"Medical, Biological, Chemical","Barguna,114",Unmarried,not married,I am not married,0.33,1.0,1.0,0.33,5.0
36 - 40,female,Medical,"Medical, Biological, Chemical","Barguna,114",Unmarried,not married,I am not married,1.0,0.66,0.66,1.0,5.0
36 - 40,female,Medical,"Medical, Biological, Chemical","Barguna,114",Unmarried,not married,I am not married,1.0,1.0,1.0,0.66,5.0
41 or above,male,Business,Social,"Sherpur,197",Unmarried,not married,I am not married,1.0,0.66,0.33,0.66,3.0
41 or above,male,Business,Social,"Sherpur,197",Unmarried,not married,I am not married,0.33,0.33,1.0,1.0,4.0
41 or above,male,Business,Social,"Sherpur,197",Unmarried,not married,I am not married,0.66,1.0,0.66,0.33,4.0
36 - 40,male,Academia,Social,"Chapainawabganj,315",Married,Spouce does not work,Social,0.66,0.66,0.33,0.33,3.0
36 - 40,male,Academia,Social,"Chapainawabganj,315",Married,Spouce does not work,Social,1.0,0.66,1.0,0.66,5.0
36 - 40,male,Academia,Social,"Chapainawabganj,315",Married,Spouce does not work,Social,1.0,1.0,1.0,0.66,5.0
26 - 30,prefer not to disclose,Other,Business,"Bhola,346",Unmarried,not married,I am not married,0.33,0.66,1.0,0.33,4.0
26 - 30,prefer not to disclose,Other,Business,"Bhola,346",Unmarried,not married,I am not married,1.0,0.66,0.66,1.0,4.0
26 - 30,prefer not to disclose,Other,Business,"Bhola,346",Unmarried,not married,I am not married,0.66,0.66,0.66,1.0,4.0
41 or above,female,Business,Social,"Nilphamari,26",Unmarried,not married,I am not married,1.0,0.33,0.66,1.0,4.0
41 or above,female,Business,Social,"Nilphamari,26",Unmarried,not married,I am not married,0.66,1.0,1.0,0.66,5.0
41 or above,female,Business,Social,"Nilphamari,26",Unmarried,not married,I am not married,0.33,0.66,0.33,0.33,3.0
26 - 30,female,Academia,Social,"Rajbari,55",Unmarried,not married,I am not married,0.66,0.33,1.0,1.0,4.0
26 - 30,female,Academia,Social,"Rajbari,55",Unmarried,not married,I am not married,0.33,1.0,1.0,0.66,5.0
26 - 30,female,Academia,Social,"Rajbari,55",Unmarried,not married,I am not married,1.0,0.66,0.33,0.33,4.0
31 - 35,male,Student,Business,"Khulna,477",Married,No,Business,0.33,0.66,0.33,0.33,3.0
31 - 35,male,Student,Business,"Khulna,477",Married,No,Business,0.66,0.66,0.33,0.66,4.0
31 - 35,male,Student,Business,"Khulna,477",Married,No,Business,1.0,0.66,1.0,0.66,5.0
41 or above,prefer not to disclose,Engineering and IT,Engineering,"Rajbari,460",Unmarried,not married,I am not married,0.66,0.66,1.0,0.66,5.0
41 or above,prefer not to disclose,Engineering and IT,Engineering,"Rajbari,460",Unmarried,not married,I am not married,1.0,0.33,0.66,0.66,4.0
41 or above,prefer not to disclose,Engineering and IT,Engineering,"Rajbari,460",Unmarried,not married,I am not married,0.66,0.66,0.66,0.66,4.0
31 - 35,male,Student,Science,"Barisal,26",Unmarried,not married,I am not married,0.66,0.66,0.66,1.0,4.0
31 - 35,male,Student,Science,"Barisal,26",Unmarried,not married,I am not married,1.0,0.33,0.66,1.0,4.0
31 - 35,male,Student,Science,"Barisal,26",Unmarried,not married,I am not married,1.0,0.66,1.0,1.0,5.0
41 or above,male,Academia,Social,"Narail,247",Married,No,Social,1.0,1.0,1.0,1.0,5.0
41 or above,male,Academia,Social,"Narail,247",Married,No,Social,0.66,0.33,1.0,0.66,4.0
41 or above,male,Academia,Social,"Narail,247",Married,No,Social,0.33,0.33,0.33,0.66,3.0
31 - 35,female,Other,Social,"Patuakhali,17",Married,Yes,Engineering,0.66,1.0,0.33,1.0,4.0
31 - 35,female,Other,Social,"Patuakhali,17",Married,Yes,Engineering,0.33,1.0,0.33,0.33,2.0
31 - 35,female,Other,Social,"Patuakhali,17",Married,Yes,Engineering,1.0,1.0,1.0,0.66,5.0
26 - 30,prefer not to disclose,Academia,Science,"Bandarban,33",Unmarried,not married,I am not married,1.0,1.0,1.0,0.33,5.0
26 - 30,prefer not to disclose,Academia,Science,"Bandarban,33",Unmarried,not married,I am not married,0.66,1.0,0.66,1.0,5.0
26 - 30,prefer not to disclose,Academia,Science,"Bandarban,33",Unmarried,not married,I am not married,0.33,1.0,0.33,1.0,3.0
41 or above,male,Other,Business,"Comilla,211",Unmarried,not married,I am not married,1.0,0.33,0.33,0.33,3.0
41 or above,male,Other,Business,"Comilla,211",Unmarried,not married,I am not married,0.66,0.66,0.66,0.66,4.0
41 or above,male,Other,Business,"Comilla,211",Unmarried,not married,I am not married,0.66,1.0,0.33,1.0,4.0
20 - 25,female,Medical,"Medical, Biological, Chemical","Narsingdi,78",Married,No,Other,0.33,0.33,0.33,0.66,3.0
20 - 25,female,Medical,"Medical, Biological, Chemical","Narsingdi,78",Married,No,Other,0.66,1.0,0.66,0.33,4.0
20 - 25,female,Medical,"Medical, Biological, Chemical","Narsingdi,78",Married,No,Other,0.33,0.66,0.33,1.0,3.0
41 or above,male,Other,Business,"Rajbari,199",Unmarried,not married,I am not married,1.0,0.33,0.33,1.0,3.0
41 or above,male,Other,Business,"Rajbari,199",Unmarried,not married,I am not married,0.33,0.33,1.0,1.0,4.0
41 or above,male,Other,Business,"Rajbari,199",Unmarried,not married,I am not married,0.66,1.0,1.0,0.33,5.0
26 - 30,male,Business,Social,"Narsingdi,135",Unmarried,not married,I am not married,0.33,0.66,0.66,1.0,4.0
26 - 30,male,Business,Social,"Narsingdi,135",Unmarried,not married,I am not married,0.33,1.0,1.0,1.0,5.0
26 - 30,male,Business,Social,"Narsingdi,135",Unmarried,not married,I am not married,0.33,0.66,1.0,1.0,5.0
41 or above,prefer not to disclose,Medical,"Medical, Biological, Chemical","Narayanganj,484",Married,Spouce does not work,"Medical, Biological, Chemical",1.0,1.0,1.0,0.66,5.0
41 or above,prefer not to disclose,Medical,"Medical, Biological, Chemical","Narayanganj,484",Married,Spouce does not work,"Medical, Biological, Chemical",0.66,0.66,0.66,0.33,3.0
41 or above,prefer not to disclose,Medical,"Medical, Biological, Chemical","Narayanganj,484",Married,Spouce does not work,"Medical, Biological, Chemical",1.0,0.66,0.33,1.0,5.0
41 or above,male,Academia,Science,"Mymensingh,112",Married,Yes,Science,1.0,1.0,0.66,0.66,5.0
41 or above,male,Academia,Science,"Mymensingh,112",Married,Yes,Science,0.33,0.33,1.0,0.66,4.0
41 or above,male,Academia,Science,"Mymensingh,112",Married,Yes,Science,0.33,1.0,0.33,0.66,4.0
20 - 25,female,Medical,"Medical, Biological, Chemical","Bhola,135",Unmarried,not married,I am not married,0.66,1.0,1.0,1.0,5.0
20 - 25,female,Medical,"Medical, Biological, Chemical","Bhola,135",Unmarried,not married,I am not married,1.0,0.33,1.0,0.66,5.0
20 - 25,female,Medical,"Medical, Biological, Chemical","Bhola,135",Unmarried,not married,I am not married,0.66,0.66,1.0,0.66,5.0
20 - 25,female,Medical,"Medical, Biological, Chemical","Netrokona,327",Married,Spouce does not work,Science,0.33,0.66,0.33,0.33,3.0
20 - 25,female,Medical,"Medical, Biological, Chemical","Netrokona,327",Married,Spouce does not work,Science,0.66,0.33,0.33,0.33,3.0
20 - 25,female,Medical,"Medical, Biological, Chemical","Netrokona,327",Married,Spouce does not work,Science,0.33,1.0,1.0,1.0,4.0
26 - 30,female,Other,Science,"Rangamati,195",Unmarried,not married,I am not married,0.66,1.0,1.0,0.33,5.0
26 - 30,female,Other,Science,"Rangamati,195",Unmarried,not married,I am not married,0.33,1.0,1.0,0.66,5.0
26 - 30,female,Other,Science,"Rangamati,195",Unmarried,not married,I am not married,1.0,0.33,0.33,1.0,3.0
41 or above,prefer not to disclose,Medical,"Medical, Biological, Chemical","Meherpur,36",Married,Yes,Other,0.66,1.0,1.0,1.0,5.0
41 or above,prefer not to disclose,Medical,"Medical, Biological, Chemical","Meherpur,36",Married,Yes,Other,0.66,0.33,0.66,0.66,4.0
41 or above,prefer not to disclose,Medical,"Medical, Biological, Chemical","Meherpur,36",Married,Yes,Other,1.0,0.33,1.0,1.0,5.0
41 or above,female,Medical,"Medical, Biological, Chemical","Rajbari,481",Unmarried,not married,I am not married,1.0,0.33,0.66,0.66,4.0
41 or above,female,Medical,"Medical, Biological, Chemical","Rajbari,481",Unmarried,not married,I am not married,1.0,0.66,0.33,1.0,4.0
41 or above,female,Medical,"Medical, Biological, Chemical","Rajbari,481",Unmarried,not married,I am not married,0.33,0.66,0.33,0.33,3.0
31 - 35,female,Other,Science,"Jhalokati,221",Unmarried,not married,I am not married,1.0,0.33,0.33,0.66,3.0
31 - 35,female,Other,Science,"Jhalokati,221",Unmarried,not married,I am not married,0.66,0.66,1.0,0.33,5.0
31 - 35,female,Other,Science,"Jhalokati,221",Unmarried,not married,I am not married,0.33,0.66,0.66,0.33,3.0
36 - 40,prefer not to disclose,Engineering and IT,Engineering,"Kishoreganj,105",Unmarried,not married,I am not married,0.33,0.66,0.66,1.0,4.0
36 - 40,prefer not to disclose,Engineering and IT,Engineering,"Kishoreganj,105",Unmarried,not married,I am not married,0.66,1.0,1.0,1.0,5.0
36 - 40,prefer not to disclose,Engineering and IT,Engineering,"Kishoreganj,105",Unmarried,not married,I am not married,0.33,1.0,0.33,0.33,3.0
20 - 25,male,Other,Business,"Joypurhat,301",Unmarried,not married,I am not married,0.66,1.0,1.0,0.66,5.0
20 - 25,male,Other,Business,"Joypurhat,301",Unmarried,not married,I am not married,1.0,0.33,1.0,0.33,4.0
20 - 25,male,Other,Business,"Joypurhat,301",Unmarried,not married,I am not married,1.0,1.0,0.33,0.66,4.0
26 - 30,male,Student,Science,"Rajbari,22",Unmarried,not married,I am not married,1.0,0.66,0.33,1.0,4.0
26 - 30,male,Student,Science,"Rajbari,22",Unmarried,not married,I am not married,0.66,1.0,0.33,1.0,4.0
26 - 30,male,Student,Science,"Rajbari,22",Unmarried,not married,I am not married,1.0,0.66,0.66,1.0,4.0
31 - 35,male,Medical,"Medical, Biological, Chemical","Tangail,32",Married,No,"Medical, Biological, Chemical",0.33,1.0,1.0,0.33,4.0
31 - 35,male,Medical,"Medical, Biological, Chemical","Tangail,32",Married,No,"Medical, Biological, Chemical",0.33,0.66,1.0,0.66,4.0
31 - 35,male,Medical,"Medical, Biological, Chemical","Tangail,32",Married,No,"Medical, Biological, Chemical",0.66,0.66,1.0,0.66,5.0
31 - 35,prefer not to disclose,Business,Business,"Madaripur,292",Married,No,Other,0.33,0.33,0.66,0.66,3.0
31 - 35,prefer not to disclose,Business,Business,"Madaripur,292",Married,No,Other,0.33,0.66,1.0,1.0,5.0
31 - 35,prefer not to disclose,Business,Business,"Madaripur,292",Married,No,Other,1.0,0.33,0.66,0.33,3.0
41 or above,female,Medical,"Medical, Biological, Chemical","Nilphamari,214",Unmarried,not married,I am not married,1.0,0.33,1.0,0.66,5.0
41 or above,female,Medical,"Medical, Biological, Chemical","Nilphamari,214",Unmarried,not married,I am not married,0.66,1.0,1.0,0.66,5.0
41 or above,female,Medical,"Medical, Biological, Chemical","Nilphamari,214",Unmarried,not married,I am not married,0.66,1.0,0.33,0.66,4.0
36 - 40,prefer not to disclose,Other,Social,"Rajshahi,115",Unmarried,not married,I am not married,1.0,1.0,1.0,0.33,5.0
