age,gender,occupation,education,hometown,marital status,spouse moving status,spouse employment status,security,schooling,house rent,distance from HT,satisfaction
31 - 35,female,Business,Science,"Rajbari,321",Unmarried,not married,I am not married,0.33,0.66,0.33,1.0,3.0
26 - 30,prefer not to disclose,Student,Business,"Gopalganj,142",Unmarried,not married,I am not married,1.0,0.66,1.0,0.66,5.0
26 - 30,prefer not to disclose,Student,Business,"Gopalganj,142",Unmarried,not married,I am not married,0.66,1.0,0.66,0.66,4.0
26 - 30,prefer not to disclose,Student,Business,"Gopalganj,142",Unmarried,not married,I am not married,0.66,0.66,1.0,0.33,5.0
26 - 30,prefer not to disclose,Engineering and IT,Engineering,"Cox's Bazar,100",Married,Spouce does not work,Science,0.66,1.0,0.66,0.66,4.0
26 - 30,prefer not to disclose,Engineering and IT,Engineering,"Cox's Bazar,100",Married,Spouce does not work,Science,1.0,1.0,1.0,0.33,5.0
26 - 30,prefer not to disclose,Engineering and IT,Engineering,"Cox's Bazar,100",Married,Spouce does not work,Science,0.66,0.66,1.0,0.33,4.0
26 - 30,female,Other,Science,"Kurigram,101",Married,Yes,Other,1.0,0.66,1.0,1.0,5.0
26 - 30,female,Other,Science,"Kurigram,101",Married,Yes,Other,0.66,1.0,0.66,1.0,5.0
26 - 30,female,Other,Science,"Kurigram,101",Married,Yes,Other,0.33,1.0,0.33,1.0,4.0
20 - 25,female,Other,Science,"Brahmanbaria,443",Unmarried,not married,I am not married,0.66,0.33,0.66,0.66,3.0
20 - 25,female,Other,Science,"Brahmanbaria,443",Unmarried,not married,I am not married,0.33,0.33,0.33,0.33,2.0
20 - 25,female,Other,Science,"Brahmanbaria,443",Unmarried,not married,I am not married,0.66,0.33,0.66,0.66,4.0
20 - 25,prefer not to disclose,Student,Business,"Barguna,147",Unmarried,not married,I am not married,0.33,0.66,0.66,1.0,4.0
20 - 25,prefer not to disclose,Student,Business,"Barguna,147",Unmarried,not married,I am not married,0.66,0.33,0.66,0.33,4.0
20 - 25,prefer not to disclose,Student,Business,"Barguna,147",Unmarried,not married,I am not married,0.66,1.0,0.33,0.66,4.0
20 - 25,male,Student,Business,"Narail,13",Unmarried,not married,I am not married,0.66,0.33,0.33,0.33,3.0
20 - 25,male,Student,Business,"Narail,13",Unmarried,not married,I am not married,1.0,0.33,0.33,0.33,3.0
20 - 25,male,Student,Business,"Narail,13",Unmarried,not married,I am not married,0.66,0.66,0.66,0.66,4.0
36 - 40,prefer not to disclose,Academia,Business,"Kishoreganj,122",Married,Yes,Science,0.33,1.0,0.66,0.66,4.0
36 - 40,prefer not to disclose,Academia,Business,"Kishoreganj,122",Married,Yes,Science,0.66,1.0,0.66,0.33,4.0
36 - 40,prefer not to disclose,Academia,Business,"Kishoreganj,122",Married,Yes,Science,0.33,0.66,1.0,0.66,4.0
31 - 35,prefer not to disclose,Academia,Science,"Narayanganj,244",Married,Spouce does not work,Business,1.0,1.0,1.0,0.33,5.0
31 - 35,prefer not to disclose,Academia,Science,"Narayanganj,244",Married,Spouce does not work,Business,0.66,1.0,0.33,0.33,4.0
31 - 35,prefer not to disclose,Academia,Science,"Narayanganj,244",Married,Spouce does not work,Business,1.0,0.33,1.0,0.66,4.0
20 - 25,female,Academia,Science,"Nilphamari,153",Married,Yes,Science,0.66,0.33,1.0,0.66,5.0
20 - 25,female,Academia,Science,"Nilphamari,153",Married,Yes,Science,0.66,0.66,0.33,0.66,4.0
20 - 25,female,Academia,Science,"Nilphamari,153",Married,Yes,Science,0.66,0.33,0.33,1.0,4.0
26 - 30,female,Academia,Science,"Kushtia,287",Married,No,Engineering,0.33,1.0,0.33,0.33,2.0
26 - 30,female,Academia,Science,"Kushtia,287",Married,No,Engineering,0.33,0.66,1.0,0.66,4.0
26 - 30,female,Academia,Science,"Kushtia,287",Married,No,Engineering,1.0,1.0,1.0,1.0,5.0
31 - 35,male,Student,Social,"Narsingdi,280",Unmarried,not married,I am not married,1.0,0.66,0.66,0.33,4.0
31 - 35,male,Student,Social,"Narsingdi,280",Unmarried,not married,I am not married,1.0,0.33,0.33,0.33,3.0
31 - 35,male,Student,Social,"Narsingdi,280",Unmarried,not married,I am not married,0.66,0.66,0.33,0.66,3.0
26 - 30,male,Business,Business,"Sunamganj,257",Married,No,Business,0.66,1.0,0.33,0.33,4.0
26 - 30,male,Business,Business,"Sunamganj,257",Married,No,Business,0.33,0.66,0.66,0.66,4.0
26 - 30,male,Business,Business,"Sunamganj,257",Married,No,Business,0.33,1.0,1.0,0.33,4.0
31 - 35,prefer not to disclose,Medical,"Medical, Biological, Chemical","Chandpur,369",Unmarried,not married,I am not married,1.0,0.33,1.0,0.66,5.0
31 - 35,prefer not to disclose,Medical,"Medical, Biological, Chemical","Chandpur,369",Unmarried,not married,I am not married,1.0,0.33,0.33,0.66,3.0
31 - 35,prefer not to disclose,Medical,"Medical, Biological, Chemical","Chandpur,369",Unmarried,not married,I am not married,1.0,0.66,1.0,0.66,5.0
41 or above,prefer not to disclose,Engineering and IT,Engineering,"Satkhira,205",Married,No,Engineering,0.33,0.33,1.0,1.0,4.0
41 or above,prefer not to disclose,Engineering and IT,Engineering,"Satkhira,205",Married,No,Engineering,0.66,0.33,0.66,0.66,4.0
41 or above,prefer not to disclose,Engineering and IT,Engineering,"Satkhira,205",Married,No,Engineering,1.0,1.0,0.33,1.0,5.0
20 - 25,female,Other,Business,"Netrokona,104",Married,Yes,"Medical, Biological, Chemical",1.0,1.0,0.33,0.33,4.0
20 - 25,female,Other,Business,"Netrokona,104",Married,Yes,"Medical, Biological, Chemical",0.66,0.33,0.66,1.0,4.0
20 - 25,female,Other,Business,"Netrokona,104",Married,Yes,"Medical, Biological, Chemical",0.33,0.33,0.33,1.0,4.0
36 - 40,prefer not to disclose,Business,Business,"Barisal,323",Married,No,Engineering,0.33,0.66,0.33,0.33,3.0
36 - 40,prefer not to disclose,Business,Business,"Barisal,323",Married,No,Engineering,0.66,0.66,0.33,0.33,3.0
36 - 40,prefer not to disclose,Business,Business,"Barisal,323",Married,No,Engineering,0.33,1.0,0.33,0.66,3.0
31 - 35,male,Student,Social,"Khagrachhari,96",Married,Yes,Other,1.0,0.33,1.0,0.66,4.0
31 - 35,male,Student,Social,"Khagrachhari,96",Married,Yes,Other,0.33,1.0,0.33,1.0,4.0
31 - 35,male,Student,Social,"Khagrachhari,96",Married,Yes,Other,1.0,0.33,1.0,0.66,5.0
31 - 35,male,Student,Business,"Sirajganj,141",Unmarried,not married,I am not married,0.66,0.33,1.0,1.0,4.0
31 - 35,male,Student,Business,"Sirajganj,141",Unmarried,not married,I am not married,0.33,0.66,1.0,0.66,5.0
31 - 35,male,Student,Business,"Sirajganj,141",Unmarried,not married,I am not married,0.33,0.66,0.66,0.33,4.0
36 - 40,female,Medical,"Medical, Biological, Chemical","Naogaon,278",Married,No,Science,0.33,1.0,1.0,0.66,4.0
36 - 40,female,Medical,"Medical, Biological, Chemical","Naogaon,278",Married,No,Science,0.33,1.0,1.0,0.66,4.0
36 - 40,female,Medical,"Medical, Biological, Chemical","Naogaon,278",Married,No,Science,0.33,1.0,1.0,0.33,3.0
31 - 35,male,Business,Business,"Madaripur,175",Unmarried,not married,I am not married,0.33,0.66,1.0,1.0,5.0
31 - 35,male,Business,Business,"Madaripur,175",Unmarried,not married,I am not married,1.0,1.0,0.66,0.33,5.0
31 - 35,male,Business,Business,"Madaripur,175",Unmarried,not married,I am not married,0.33,0.66,0.66,1.0,4.0
41 or above,male,Engineering and IT,Engineering,"Noakhali,65",Unmarried,not married,I am not married,0.33,0.33,0.66,0.66,4.0
41 or above,male,Engineering and IT,Engineering,"Noakhali,65",Unmarried,not married,I am not married,0.33,0.33,1.0,0.66,4.0
41 or above,male,Engineering and IT,Engineering,"Noakhali,65",Unmarried,not married,I am not married,0.33,0.66,1.0,0.66,5.0
36 - 40,male,Engineering and IT,Engineering,"Panchagarh,113",Married,No,Other,1.0,1.0,1.0,1.0,5.0
36 - 40,male,Engineering and IT,Engineering,"Panchagarh,113",Married,No,Other,1.0,0.33,1.0,1.0,5.0
36 - 40,male,Engineering and IT,Engineering,"Panchagarh,113",Married,No,Other,1.0,0.66,0.33,0.33,4.0
20 - 25,male,Academia,Science,"Bandarban,214",Married,No,Other,0.66,0.33,0.66,1.0,4.0
20 - 25,male,Academia,Science,"Bandarban,214",Married,No,Other,0.33,1.0,0.33,0.66,4.0
20 - 25,male,Academia,Science,"Bandarban,214",Married,No,Other,1.0,0.66,1.0,0.66,5.0
36 - 40,prefer not to disclose,Medical,"Medical, Biological, Chemical","Naogaon,233",Married,Spouce does not work,Engineering,0.33,0.66,1.0,1.0,5.0
36 - 40,prefer not to disclose,Medical,"Medical, Biological, Chemical","Naogaon,233",Married,Spouce does not work,Engineering,0.66,0.66,0.66,0.33,3.0
36 - 40,prefer not to disclose,Medical,"Medical, Biological, Chemical","Naogaon,233",Married,Spouce does not work,Engineering,0.66,1.0,0.33,0.33,3.0
36 - 40,female,Other,Science,"Naogaon,447",Married,Spouce does not work,"Medical, Biological, Chemical",0.33,0.66,1.0,1.0,4.0
36 - 40,female,Other,Science,"Naogaon,447",Married,Spouce does not work,"Medical, Biological, Chemical",1.0,0.66,0.33,0.66,4.0
36 - 40,female,Other,Science,"Naogaon,447",Married,Spouce does not work,"Medical, Biological, Chemical",0.33,1.0,0.33,0.33,3.0
20 - 25,male,Engineering and IT,Engineering,"Pirojpur,234",Married,Spouce does not work,Social,0.33,1.0,1.0,0.33,4.0
20 - 25,male,Engineering and IT,Engineering,"Pirojpur,234",Married,Spouce does not work,Social,0.33,0.66,0.33,0.33,3.0
20 - 25,male,Engineering and IT,Engineering,"Pirojpur,234",Married,Spouce does not work,Social,1.0,0.33,0.33,0.66,4.0
20 - 25,male,Other,Science,"Madaripur,130",Married,No,"Medical, Biological, Chemical",1.0,0.33,0.66,1.0,5.0
20 - 25,male,Other,Science,"Madaripur,130",Married,No,"Medical, Biological, Chemical",0.66,1.0,1.0,0.66,5.0
20 - 25,male,Other,Science,"Madaripur,130",Married,No,"Medical, Biological, Chemical",1.0,1.0,0.33,1.0,5.0
41 or above,female,Academia,Social,"Khagrachhari,198",Unmarried,not married,I am not married,1.0,1.0,0.33,1.0,4.0
41 or above,female,Academia,Social,"Khagrachhari,198",Unmarried,not married,I am not married,0.66,1.0,0.33,0.33,4.0
41 or above,female,Academia,Social,"Khagrachhari,198",Unmarried,not married,I am not married,0.33,0.33,0.33,0.33,2.0
31 - 35,male,Student,Social,"Sherpur,28",Unmarried,not married,I am not married,0.66,0.33,1.0,0.66,5.0
31 - 35,male,Student,Social,"Sherpur,28",Unmarried,not married,I am not married,1.0,1.0,1.0,0.66,5.0
31 - 35,male,Student,Social,"Sherpur,28",Unmarried,not married,I am not married,0.33,1.0,1.0,0.66,5.0
41 or above,male,Engineering and IT,Engineering,"Magura,221",Married,No,Science,1.0,0.33,0.66,0.33,3.0
41 or above,male,Engineering and IT,Engineering,"Magura,221",Married,No,Science,0.33,0.33,0.66,0.33,3.0
41 or above,male,Engineering and IT,Engineering,"Magura,221",Married,No,Science,0.33,0.66,0.66,0.33,3.0
26 - 30,prefer not to disclose,Business,Social,"Sherpur,285",Unmarried,not married,I am not married,0.66,0.33,1.0,0.66,5.0
26 - 30,prefer not to disclose,Business,Social,"Sherpur,285",Unmarried,not married,I am not married,1.0,0.66,1.0,0.33,5.0
26 - 30,prefer not to disclose,Business,Social,"Sherpur,285",Unmarried,not married,I am not married,0.66,0.33,1.0,0.66,4.0
41 or above,female,Engineering and IT,Engineering,"Shariatpur,120",Married,No,Social,1.0,0.33,0.66,0.33,4.0
41 or above,female,Engineering and IT,Engineering,"Shariatpur,120",Married,No,Social,0.33,0.66,0.33,0.66,3.0
41 or above,female,Engineering and IT,Engineering,"Shariatpur,120",Married,No,Social,1.0,1.0,0.33,1.0,5.0
20 - 25,prefer not to disclose,Other,Science,"Moulvibazar,414",Married,Yes,Social,0.66,0.66,0.33,1.0,4.0
20 - 25,prefer not to disclose,Other,Science,"Moulvibazar,414",Married,Yes,Social,0.66,0.33,1.0,0.33,4.0
20 - 25,prefer not to disclose,Other,Science,"Moulvibazar,414",Married,Yes,Social,0.33,1.0,1.0,0.33,4.0
36 - 40,male,Student,Social,"Gazipur,250",Married,Yes,Business,0.66,0.33,0.33,1.0,4.0
36 - 40,male,Student,Social,"Gazipur,250",Married,Yes,Business,1.0,1.0,1.0,0.66,5.0
36 - 40,male,Student,Social,"Gazipur,250",Married,Yes,Business,0.33,0.66,0.66,1.0,4.0
26 - 30,female,Academia,Social,"Nilphamari,439",Unmarried,not married,I am not married,0.33,0.33,1.0,0.33,4.0
26 - 30,female,Academia,Social,"Nilphamari,439",Unmarried,not married,I am not married,0.33,0.33,1.0,0.66,4.0
26 - 30,female,Academia,Social,"Nilphamari,439",Unmarried,not married,I am not married,1.0,0.66,0.33,0.66,4.0
20 - 25,female,Student,Business,"Brahmanbaria,58",Married,Yes,"Medical, Biological, Chemical",0.33,1.0,1.0,0.66,4.0
20 - 25,female,Student,Business,"Brahmanbaria,58",Married,Yes,"Medical, Biological, Chemical",0.33,1.0,0.33,0.66,3.0
20 - 25,female,Student,Business,"Brahmanbaria,58",Married,Yes,"Medical, Biological, Chemical",0.33,1.0,1.0,0.33,3.0
31 - 35,prefer not to disclose,Academia,Business,"Jamalpur,443",Married,Spouce does not work,Engineering,0.66,0.33,0.66,0.66,4.0
31 - 35,prefer not to disclose,Academia,Business,"Jamalpur,443",Married,Spouce does not work,Engineering,1.0,0.66,0.33,0.66,4.0
31 - 35,prefer not to disclose,Academia,Business,"Jamalpur,443",Married,Spouce does not work,Engineering,0.66,1.0,0.66,0.66,4.0
41 or above,female,Engineering and IT,Engineering,"Lakshmipur,80",Married,Yes,Engineering,0.66,0.33,1.0,1.0,5.0
41 or above,female,Engineering and IT,Engineering,"Lakshmipur,80",Married,Yes,Engineering,0.66,1.0,0.66,0.33,4.0
41 or above,female,Engineering and IT,Engineering,"Lakshmipur,80",Married,Yes,Engineering,1.0,0.33,1.0,1.0,5.0
31 - 35,prefer not to disclose,Business,Business,"Gazipur,149",Unmarried,not married,I am not married,0.33,0.33,0.66,0.66,3.0
31 - 35,prefer not to disclose,Business,Business,"Gazipur,149",Unmarried,not married,I am not married,1.0,1.0,0.66,0.33,5.0
31 - 35,prefer not to disclose,Business,Business,"Gazipur,149",Unmarried,not married,I am not married,0.33,0.66,0.66,0.66,4.0
20 - 25,female,Business,Social,"Jhalokati,129",Unmarried,not married,I am not married,0.66,1.0,0.33,0.66,4.0
20 - 25,female,Business,Social,"Jhalokati,129",Unmarried,not married,I am not married,0.33,0.33,1.0,0.33,4.0
20 - 25,female,Business,Social,"Jhalokati,129",Unmarried,not married,I am not married,0.33,0.33,1.0,0.66,4.0
20 - 25,male,Business,Social,"Comilla,322",Married,No,Other,0.33,0.66,1.0,1.0,5.0
20 - 25,male,Business,Social,"Comilla,322",Married,No,Other,0.33,0.33,0.33,0.66,3.0
20 - 25,male,Business,Social,"Comilla,322",Married,No,Other,0.33,0.66,1.0,0.66,4.0
36 - 40,male,Engineering and IT,Engineering,"Rangamati,335",Married,Spouce does not work,Business,0.66,0.66,0.66,0.66,4.0
36 - 40,male,Engineering and IT,Engineering,"Rangamati,335",Married,Spouce does not work,Business,1.0,0.66,0.66,0.66,5.0
36 - 40,male,Engineering and IT,Engineering,"Rangamati,335",Married,Spouce does not work,Business,0.33,1.0,0.66,0.66,4.0
36 - 40,prefer not to disclose,Engineering and IT,Engineering,"Jamalpur,276",Unmarried,not married,I am not married,0.66,1.0,1.0,0.33,5.0
36 - 40,prefer not to disclose,Engineering and IT,Engineering,"Jamalpur,276",Unmarried,not married,I am not married,0.33,0.33,1.0,1.0,4.0
36 - 40,prefer not to disclose,Engineering and IT,Engineering,"Jamalpur,276",Unmarried,not married,I am not married,0.33,1.0,0.66,1.0,4.0
31 - 35,male,Engineering and IT,Engineering,"Bagerhat,478",Unmarried,not married,I am not married,1.0,1.0,0.66,0.33,5.0
31 - 35,male,Engineering and IT,Engineering,"Bagerhat,478",Unmarried,not married,I am not married,1.0,1.0,0.33,0.66,4.0
31 - 35,male,Engineering and IT,Engineering,"Bagerhat,478",Unmarried,not married,I am not married,0.33,1.0,0.33,1.0,3.0
36 - 40,male,Academia,Business,"Sirajganj,69",Married,Spouce does not work,Other,0.33,0.33,1.0,0.33,3.0
36 - 40,male,Academia,Business,"Sirajganj,69",Married,Spouce does not work,Other,1.0,0.66,1.0,0.33,4.0
36 - 40,male,Academia,Business,"Sirajganj,69",Married,Spouce does not work,Other,0.33,0.66,1.0,0.33,3.0
36 - 40,female,Business,Social,"Gopalganj,128",Married,Spouce does not work,Social,0.33,0.33,0.66,0.33,3.0
36 - 40,female,Business,Social,"Gopalganj,128",Married,Spouce does not work,Social,0.66,0.66,1.0,0.66,4.0
36 - 40,female,Business,Social,"Gopalganj,128",Married,Spouce does not work,Social,1.0,0.66,0.33,0.33,4.0
31 - 35,female,Business,Science,"Meherpur,374",Unmarried,not married,I am not married,0.33,0.66,0.33,0.33,3.0
31 - 35,female,Business,Science,"Meherpur,374",Unmarried,not married,I am not married,1.0,0.33,0.33,1.0,4.0
31 - 35,female,Business,Science,"Meherpur,374",Unmarried,not married,I am not married,0.33,1.0,1.0,0.33,5.0
41 or above,prefer not to disclose,Academia,Science,"Jessore,425",Married,No,Science,0.66,0.66,0.66,0.33,4.0
41 or above,prefer not to disclose,Academia,Science,"Jessore,425",Married,No,Science,1.0,0.33,1.0,0.33,4.0
41 or above,prefer not to disclose,Academia,Science,"Jessore,425",Married,No,Science,0.66,1.0,0.66,0.66,5.0
20 - 25,prefer not to disclose,Engineering and IT,Engineering,"Patuakhali,28",Married,Yes,Science,0.33,1.0,0.33,1.0,4.0
20 - 25,prefer not to disclose,Engineering and IT,Engineering,"Patuakhali,28",Married,Yes,Science,0.33,0.33,1.0,0.66,3.0
20 - 25,prefer not to disclose,Engineering and IT,Engineering,"Patuakhali,28",Married,Yes,Science,1.0,0.33,0.33,0.66,4.0
26 - 30,prefer not to disclose,Student,Science,"Gaibandha,57",Unmarried,not married,I am not married,0.33,0.66,0.66,1.0,4.0
26 - 30,prefer not to disclose,Student,Science,"Gaibandha,57",Unmarried,not married,I am not married,0.66,1.0,0.66,0.66,4.0
26 - 30,prefer not to disclose,Student,Science,"Gaibandha,57",Unmarried,not married,I am not married,0.66,0.33,0.66,0.33,3.0
20 - 25,prefer not to disclose,Engineering and IT,Engineering,"Khulna,236",Unmarried,not married,I am not married,1.0,0.33,1.0,0.33,4.0
20 - 25,prefer not to disclose,Engineering and IT,Engineering,"Khulna,236",Unmarried,not married,I am not married,0.33,1.0,1.0,0.33,5.0
20 - 25,prefer not to disclose,Engineering and IT,Engineering,"Khulna,236",Unmarried,not married,I am not married,1.0,1.0,1.0,1.0,5.0
36 - 40,female,Other,Business,"Rajbari,202",Unmarried,not married,I am not married,0.66,1.0,0.33,0.33,4.0
36 - 40,female,Other,Business,"Rajbari,202",Unmarried,not married,I am not married,0.66,0.33,0.66,0.33,4.0
36 - 40,female,Other,Business,"Rajbari,202",Unmarried,not married,I am not married,0.33,0.33,0.33,1.0,2.0
20 - 25,male,Student,Business,"Joypurhat,79",Married,Yes,Business,0.66,0.66,0.33,0.33,3.0
20 - 25,male,Student,Business,"Joypurhat,79",Married,Yes,Business,0.33,0.66,0.33,0.33,3.0
20 - 25,male,Student,Business,"Joypurhat,79",Married,Yes,Business,0.66,1.0,0.33,0.33,4.0
26 - 30,male,Engineering and IT,Engineering,"Barguna,341",Married,Spouce does not work,Science,0.33,0.33,0.66,0.66,4.0
26 - 30,male,Engineering and IT,Engineering,"Barguna,341",Married,Spouce does not work,Science,0.66,1.0,0.66,0.33,4.0
26 - 30,male,Engineering and IT,Engineering,"Barguna,341",Married,Spouce does not work,Science,1.0,0.33,1.0,1.0,5.0
26 - 30,female,Medical,"Medical, Biological, Chemical","Brahmanbaria,54",Married,Spouce does not work,Other,0.66,0.66,0.66,0.66,4.0
26 - 30,female,Medical,"Medical, Biological, Chemical","Brahmanbaria,54",Married,Spouce does not work,Other,1.0,0.66,0.33,0.33,4.0
26 - 30,female,Medical,"Medical, Biological, Chemical","Brahmanbaria,54",Married,Spouce does not work,Other,0.66,0.66,0.66,0.33,3.0
26 - 30,female,Academia,Social,"Pabna,346",Unmarried,not married,I am not married,1.0,1.0,0.33,0.66,5.0
